IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFrontLeft,TireTempFrontRight,TireTempRearLeft,TireTempRearRight,Boost,Fuel,DistanceTraveled,BestLap,LastLap,CurrentLap,CurrentRaceTime,LapNumber,RacePosition,Accel,Brake,Clutch,HandBrake,Gear,Steer,NormalizedDrivingLine,NormalizedAIBrakeDifference
1,246093,7999.995,799.9995,737.60376,0.0023889996,0.15905252,-0.00068833405,7.3294235e-05,0.0030787657,-1.672293e-05,0.0010078377,6.568557e-07,-7.5842254e-06,-0.9171488,0.0043272004,0.015019063,0.38487762,0.38071808,0.38979664,0.38758177,-2.7238513e-05,-2.8807368e-05,-7.281965e-05,-7.5687014e-05,-0.0013918717,-0.0014010788,-0.0013859336,-0.0013936406,0,0,0,0,0,0,0,0,0,0,0,0,-0.000105404826,-9.027959e-05,-9.313939e-05,-6.348516e-05,0.00010886742,0.0001,0.00011822709,0.0001,0.0005155578,0.00018025935,0.0006148666,0.00043524802,1562,5,760,1,10,176.58493,-8.52243,-134.85886,0.0030796833,525.0291,6.7995324,119.947174,119.947235,119.947136,119.947136,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,62,0
1,246109,7999.995,799.9995,739.3642,0.0018403508,0.12252789,-0.0005323873,7.34967e-05,0.0033092236,-2.0536077e-05,0.0010216308,-3.5597322e-06,-2.6279653e-05,-0.9171486,0.004344512,0.015018723,0.38470608,0.3805381,0.389319,0.38709638,-3.79011e-05,-3.7589965e-05,-8.439749e-05,-8.550312e-05,-0.0014459627,-0.0014309121,-0.00143737,-0.0014236621,0,0,0,0,0,0,0,0,0,0,0,0,-8.34421e-05,-6.6650806e-05,-8.674251e-05,-5.510752e-05,0.0001,0.0001,0.000121025616,0.00010172326,0.00050172955,0.00016575307,0.00057613105,0.0003958866,1562,5,760,1,10,176.58493,-8.522377,-134.85886,0.0033101034,526.2818,6.7995324,119.94463,119.94469,119.944595,119.944595,0,1,-10.228773,0,0,0.016984278,0.016984278,0,1,0,0,0,0,1,0,62,0
1,246125,7999.995,799.9995,741.1211,0.0013739485,0.091478616,-0.0003990422,7.324609e-05,0.0033104268,-2.0827014e-05,0.0009950906,-5.076419e-06,-3.1986274e-05,-0.91714835,0.004361617,0.015018211,0.38446754,0.38029882,0.38873485,0.38651133,-4.3013075e-05,-4.183403e-05,-8.855231e-05,-8.883159e-05,-0.001423886,-0.0013996423,-0.0014146738,-0.0013928636,0,0,0,0,0,0,0,0,0,0,0,0,-7.556273e-05,-5.8488557e-05,-8.500693e-05,-5.3391082e-05,0.0001,0.0001,0.00012275051,0.00010364198,0.0004824996,0.00014646351,0.00052876025,0.0003484413,1562,5,760,1,10,176.58493,-8.522324,-134.85886,0.0033113027,527.53314,6.7995324,119.94209,119.942154,119.942055,119.942055,0,1,-10.228773,0,0,0.033932533,0.033932533,0,1,0,0,0,0,1,0,62,0
1,246140,7999.995,799.9995,742.8775,0.0010247978,0.06823441,-0.0002987637,7.3139825e-05,0.0031717264,-1.87732e-05,0.0009393534,-5.2901714e-06,-3.3981923e-05,-0.9171481,0.0043779686,0.015017655,0.3841907,0.38002542,0.38809505,0.38587153,-4.4657703e-05,-4.312334e-05,-8.78614e-05,-8.777118e-05,-0.0013490195,-0.0013230632,-0.001340375,-0.0013170755,0,0,0,0,0,0,0,0,0,0,0,0,-7.3557625e-05,-5.7049372e-05,-8.43734e-05,-5.4065833e-05,0.0001,0.0001,0.00012181337,0.00010308683,0.0004601851,0.0001244247,0.0004768744,0.00029655546,1562,5,760,1,10,176.58493,-8.52227,-134.85886,0.003172625,528.7839,6.7995324,119.93955,119.93962,119.939514,119.939514,0,1,-10.228773,0,0,0.050877944,0.050877944,0,1,0,0,0,0,1,0,62,0
1,246156,7999.995,799.9995,744.6222,0.0007579933,0.05047163,-0.00022175233,7.257308e-05,0.0029502064,-1.5524074e-05,0.00086448545,-5.0978047e-06,-3.348125e-05,-0.9171479,0.0043930807,0.015017076,0.38388717,0.37972844,0.3874328,0.3852139,-4.4017972e-05,-4.237475e-05,-8.394157e-05,-8.369385e-05,-0.0012412622,-0.0012158898,-0.00123372,-0.0012109666,0,0,0,0,0,0,0,0,0,0,0,0,-7.303831e-05,-5.7592075e-05,-8.3858446e-05,-5.565052e-05,0.0001,0.0001,0.00011865255,0.00010050692,0.0004357174,0.00010048598,0.00042317063,0.0002432242,1562,5,760,1,10,176.58493,-8.522218,-134.85886,0.0029511396,530.02734,6.7995324,119.937035,119.9371,119.937,119.937,0,1,-10.228773,0,0,0.067710906,0.067710906,0,1,0,0,0,0,1,0,62,0
1,246171,7999.995,799.9995,746.3674,0.00048970885,0.03260886,-0.00014371834,7.2537616e-05,0.0026802917,-1.1252814e-05,0.00077810546,-4.489897e-06,-3.1186937e-05,-0.91714764,0.004406815,0.0150165325,0.38358068,0.37942824,0.38678053,0.38456663,-4.1959614e-05,-4.0290506e-05,-7.802424e-05,-7.769221e-05,-0.0011122632,-0.0010897223,-0.0011062669,-0.0010860476,0,0,0,0,0,0,0,0,0,0,0,0,-7.527679e-05,-6.1180035e-05,-8.471664e-05,-5.9068407e-05,0.0001,0.0001,0.000115172435,0.0001,0.00041101128,7.6286495e-05,0.0003702715,0.00019073486,1562,5,760,1,10,176.58493,-8.522171,-134.85886,0.0026812963,531.26996,6.7995324,119.93452,119.934586,119.93448,119.93448,0,1,-10.228773,0,0,0.08455026,0.08455026,0,1,0,0,0,0,1,0,62,0
1,246187,7999.995,799.9995,748.111,0.00030285274,0.02016709,-8.912962e-05,7.242327e-05,0.0023896047,-6.651371e-06,0.000686624,-3.6929546e-06,-2.7338247e-05,-0.91714746,0.0044190316,0.015016046,0.38328454,0.37913808,0.38616112,0.38395366,-3.8927432e-05,-3.7325717e-05,-7.083234e-05,-7.050394e-05,-0.0009734293,-0.0009547348,-0.0009691357,-0.0009523511,0,0,0,0,0,0,0,0,0,0,0,0,-7.8962716e-05,-6.633876e-05,-8.645973e-05,-6.357632e-05,0.0001,0.0001,0.000111769885,0.0001,0.00038713962,5.2899122e-05,0.0003200397,0.00014102459,1562,5,760,1,10,176.58493,-8.522129,-134.85886,0.0023907113,532.5116,6.7995324,119.932,119.93207,119.93196,119.93196,0,1,-10.228773,0,0,0.10137415,0.10137415,0,1,0,0,0,0,1,0,62,0
1,246203,7999.995,799.9995,749.8526,0.00016330647,0.010874958,-4.8178397e-05,7.227578e-05,0.0020973105,-1.9953768e-06,0.00059477356,-2.8858294e-06,-2.415778e-05,-0.9171473,0.0044296863,0.015015617,0.3830102,0.37886867,0.38559085,0.38338956,-3.544295e-05,-3.394463e-05,-6.314228e-05,-6.284489e-05,-0.00083309907,-0.0008184416,-0.0008305341,-0.00081734825,0,0,0,0,0,0,0,0,0,0,0,0,-8.20954e-05,-7.0972186e-05,-8.7466484e-05,-6.73895e-05,0.0001,0.0001,0.000107876476,0.0001,0.0003650263,3.118068e-05,0.00027379394,9.5278025e-05,1562,5,760,1,10,176.58493,-8.522092,-134.85886,0.0020985564,533.7519,6.7995324,119.92948,119.92955,119.92944,119.92944,0,1,-10.228773,0,0,0.11817689,0.11817689,0,1,0,0,0,0,1,0,62,0
1,246218,7999.995,799.9995,751.5927,7.1482325e-05,0.0047602914,-2.1132568e-05,7.216647e-05,0.0018161723,2.5067166e-06,0.00050569826,-2.0764005e-06,-2.0339503e-05,-0.9171472,0.004438814,0.015015247,0.38276148,0.37862632,0.38507828,0.38288307,-3.1804622e-05,-3.0421677e-05,-5.538224e-05,-5.5134202e-05,-0.0006962157,-0.00068559515,-0.00069532316,-0.0006857338,0,0,0,0,0,0,0,0,0,0,0,0,-8.576509e-05,-7.608265e-05,-8.9039844e-05,-7.1680384e-05,0.0001,0.0001,0.00010485841,0.0001,0.00034497678,1.16452575e-05,0.00023222715,5.4202974e-05,1562,5,760,1,10,176.58493,-8.5220585,-134.85886,0.0018176072,534.99115,6.7995324,119.92697,119.92703,119.92694,119.92694,0,1,-10.228773,0,0,0.1349635,0.1349635,0,1,0,0,0,0,1,0,62,0
1,246234,7999.995,799.9995,753.3317,-3.5885405e-05,-0.0023897996,1.0627489e-05,7.211215e-05,0.0015537915,6.7181645e-06,0.00042241055,-1.2653236e-06,-1.6183345e-05,-0.91714704,0.0044464907,0.015014947,0.38253865,0.37840763,0.3846239,0.38243353,-2.8083952e-05,-2.6830501e-05,-4.7778405e-05,-4.7598736e-05,-0.0005674497,-0.0005608571,-0.0005681304,-0.00056213303,0,0,0,0,0,0,0,0,0,0,0,0,-8.969165e-05,-8.135359e-05,-9.086723e-05,-7.604372e-05,0.0001,0.0001,0.0001026627,0.0001,0.00032701343,-5.982816e-06,0.00019537657,1.7747283e-05,1562,5,760,1,10,176.58493,-8.522032,-134.85886,0.0015554785,536.2295,6.7995324,119.92447,119.92452,119.92442,119.92442,0,1,-10.228773,0,0,0.15174139,0.15174139,0,1,0,0,0,0,1,0,62,0
1,246250,7999.995,799.9995,755.06976,-6.511525e-05,-0.0043363706,1.9283947e-05,7.2049974e-05,0.0013149003,1.0679891e-05,0.0003470389,-4.4803392e-07,-1.1898228e-05,-0.91714704,0.004446495,0.015014944,0.3823208,0.37819624,0.38424206,0.38205674,-2.441639e-05,-2.3305569e-05,-4.0553383e-05,-4.0461662e-05,-0.00044950002,-0.0004470405,-0.00045166313,-0.00044934428,0,0,0,0,0,0,0,0,0,0,0,0,-9.385296e-05,-8.673874e-05,-9.283536e-05,-8.031962e-05,0.0001,0.0001,0.000101306374,0.0001,0.0003094524,-2.3022294e-05,0.00016441196,-1.2807548e-05,1562,5,760,1,10,176.58493,-8.522008,-134.85886,0.0013169161,537.46716,6.7995324,119.92195,119.92201,119.92192,119.92192,0,1,-10.228773,0,0,0.16851154,0.16851154,0,1,0,0,0,0,1,0,62,0
1,246265,7999.995,799.9995,756.8073,-9.985141e-05,-0.006649635,2.9571142e-05,7.2014685e-05,0.0011012481,1.420443e-05,0.0002860019,1.8885635e-07,-9.266369e-06,-0.91714704,0.004446502,0.0150149455,0.3821068,0.37798506,0.3839476,0.38176423,-2.0312698e-05,-1.9357141e-05,-3.3506934e-05,-3.3513294e-05,-0.0003513394,-0.00035221793,-0.00035479382,-0.00035544718,0,0,0,0,0,0,0,0,0,0,0,0,-9.6765325e-05,-9.079231e-05,-9.3943694e-05,-8.346654e-05,0.0001,0.0001,0.0001,0.0001,0.00029220432,-4.004687e-05,0.00014053285,-3.6530197e-05,1562,5,760,1,10,176.58493,-8.521988,-134.85886,0.0011036918,538.7044,6.7995324,119.91945,119.9195,119.91941,119.91941,0,1,-10.228773,0,0,0.1852742,0.1852742,0,1,0,0,0,0,1,0,62,0
1,246281,7999.995,799.9995,758.5423,-0.0001257128,-0.008371883,3.723011e-05,1.9083473e-07,0.00091321045,-1.4841632e-05,0.00022143983,-1.0574097e-06,0.00017333415,-0.91714704,0.004446511,0.015014944,0.38190946,0.37777975,0.38371316,0.38152096,-1.8086996e-05,-2.1746973e-05,-2.8768412e-05,-3.2960004e-05,-0.00036643154,-0.00035631406,-0.00036126003,-0.00035223595,0,0,0,0,0,0,0,0,0,0,0,0,-7.225157e-05,-6.612781e-05,-8.5200845e-05,-7.565557e-05,0.0001,0.0001,0.0001,0.0001,0.00027629733,-5.659461e-05,0.00012151897,-5.6259334e-05,1562,5,760,1,10,176.58493,-8.521972,-134.85886,0.00091333105,539.94006,6.7995324,119.91694,119.91701,119.9169,119.9169,0,1,-10.228773,0,0,0.20201218,0.20201218,0,1,0,0,0,0,1,0,62,0
1,246312,7999.995,799.9995,760.27576,-0.00013254251,-0.008826708,3.9252787e-05,1.5689602e-07,0.0007508067,-1.2202511e-05,0.00015872603,1.3957988e-05,0.00033986574,-0.91714704,0.0044465163,0.0150149455,0.38173756,0.3776083,0.38352636,0.38133004,-1.351812e-05,-1.8006334e-05,-2.0564114e-05,-2.6488617e-05,-0.00023259468,-0.0002934122,-0.00023244288,-0.00028603483,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022114243,-0.00021437522,-0.00019650448,-0.00018710473,0.00022155522,0.0002151301,0.00019757757,0.00018897043,0.00026243925,-7.041544e-05,0.00010637194,-7.174164e-05,1562,5,760,1,10,176.58493,-8.521958,-134.85886,0.00075090583,541.1745,6.7995324,119.914444,119.9145,119.9144,119.9144,0,1,-10.228773,0,0,0.21873851,0.21873851,0,1,0,0,0,0,1,0,62,0
1,246328,7999.995,799.9995,762.01276,-9.955585e-05,-0.0066299527,2.9483741e-05,1.2788678e-07,0.0006119858,-9.946554e-06,0.00011823725,2.3794204e-05,0.0003847531,-0.91714704,0.0044465214,0.015014944,0.3815832,0.37745813,0.3833645,0.38117173,-8.263234e-06,-1.6606411e-05,-1.3309151e-05,-2.3008219e-05,-0.00013958388,-0.00025603716,-0.00014340882,-0.00024610717,0,0,0,0,0,0,0,0,0,0,0,0,-0.00027371716,-0.0002673202,-0.00021339882,-0.00020494062,0.00027384187,0.0002678355,0.00021381344,0.00020622811,0.00024999678,-8.252263e-05,9.3244016e-05,-8.457899e-05,1562,5,760,1,10,176.58493,-8.521945,-134.85886,0.00061206653,542.411,6.7995324,119.91194,119.91199,119.9119,119.9119,0,1,-10.228773,0,0,0.23549543,0.23549543,0,1,0,0,0,0,1,0,62,0
1,246343,7999.995,799.9995,763.74426,-0.00012553598,-0.008356456,3.7175745e-05,1.037738e-07,0.0004924099,-8.003585e-06,9.133796e-05,2.7773183e-05,0.00039470615,-0.9171465,0.0044482145,0.015021507,0.3814635,0.37731457,0.38322806,0.38102105,-5.2343166e-06,-1.5232813e-05,-9.028852e-06,-2.028871e-05,-8.44386e-05,-0.00022400286,-9.020149e-05,-0.00021330391,0,0,0,0,0,0,0,0,0,0,0,0,-0.00029032334,-0.0002845051,-0.00021474814,-0.00020725682,0.00029037052,0.00028491262,0.00021493786,0.0002082475,0.00024034828,-9.409338e-05,8.2179904e-05,-9.679794e-05,1562,5,760,1,10,176.58493,-8.521935,-134.85886,0.0004924749,543.61505,6.7995324,119.90944,119.9095,119.90941,119.90941,0,1,-10.228773,0,0,0.25220048,0.25220048,0,1,0,0,0,0,1,0,62,0
1,246359,7999.995,799.9995,765.4787,-0.00013277611,-0.008838403,3.9319813e-05,8.2473434e-08,0.00039022675,-6.3430043e-06,7.180241e-05,2.8441436e-05,0.0003825826,-0.9171465,0.004448215,0.015021507,0.38138264,0.37719783,0.38312516,0.38088813,-2.3210619e-06,-1.3114234e-05,-5.2109244e-06,-1.7122722e-05,-4.7978574e-05,-0.0001931968,-5.4590535e-05,-0.00018269054,0,0,0,0,0,0,0,0,0,0,0,0,-0.00028619493,-0.00028108488,-0.00020619715,-0.00019972512,0.00028620433,0.00028139065,0.00020626298,0.00020045775,0.00023382902,-0.000103503466,7.3835254e-05,-0.00010757893,1562,5,760,1,10,176.58493,-8.521929,-134.85886,0.00039027823,544.87915,6.7995324,119.90694,119.907,119.906906,119.906906,0,1,-10.228773,0,0,0.26893643,0.26893643,0,1,0,0,0,0,1,0,62,0
1,246375,7999.995,799.9995,767.2111,-9.9376506e-05,-0.006615118,2.942898e-05,6.469327e-08,0.00030437493,-4.94774e-06,5.8379752e-05,2.764633e-05,0.00037210295,-0.9171465,0.004448215,0.015021507,0.3813063,0.3771081,0.38304073,0.38078964,-4.479697e-07,-1.1162301e-05,-2.7115432e-06,-1.4470324e-05,-2.6055248e-05,-0.00016756829,-3.2867327e-05,-0.000157704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002777759,-0.00027328669,-0.00019979867,-0.00019416555,0.00027777624,0.00027351454,0.00019981708,0.00019470401,0.00022767484,-0.00011073798,6.698817e-05,-0.000115565956,1562,5,760,1,10,176.58493,-8.521922,-134.85886,0.00030441512,546.1129,6.7995324,119.90444,119.9045,119.9044,119.9044,0,1,-10.228773,0,0,0.2856524,0.2856524,0,1,0,0,0,0,1,0,62,0
1,246390,7999.995,799.9995,768.9426,-8.731875e-05,-0.005810092,2.5852763e-05,4.9650453e-08,0.00023144456,-3.7622676e-06,5.008337e-05,2.6990296e-05,0.00036616408,-0.9171459,0.0044490984,0.015027674,0.38125047,0.37702537,0.3829754,0.38069952,8.920911e-07,-9.618586e-06,-9.906911e-07,-1.2517391e-05,-1.2300246e-05,-0.00015035739,-1.9252668e-05,-0.00014104207,0,0,0,0,0,0,0,0,0,0,0,0,-0.00027328497,-0.00026929562,-0.00019748816,-0.00019249026,0.00027328642,0.00026946733,0.00019749065,0.00019289683,0.00022317469,-0.00011740625,6.169081e-05,-0.00012287498,1562,5,760,1,10,176.58493,-8.521916,-134.85886,0.00023147516,547.3165,6.7995324,119.90195,119.90201,119.90192,119.90192,0,1,-10.228773,0,0,0.3023586,0.3023586,0,1,0,0,0,0,1,0,62,0
1,246406,7999.995,799.9995,770.675,-7.833985e-05,-0.0052112537,2.3190873e-05,3.645846e-08,0.00016867087,-2.7418725e-06,4.3841443e-05,2.6020234e-05,0.0003496926,-0.91714555,0.0044496204,0.015031692,0.38122272,0.37694106,0.382929,0.38060287,2.0071939e-06,-8.313084e-06,3.6406317e-07,-1.09001385e-05,-2.7143842e-06,-0.0001364397,-9.711311e-06,-0.00012768238,0,0,0,0,0,0,0,0,0,0,0,0,-0.00026299988,-0.0002595277,-0.00018945821,-0.0001850857,0.00026300753,0.0002596608,0.00018945856,0.00018540639,0.00022093952,-0.00012420118,5.7928264e-05,-0.00013071299,1562,5,760,1,10,176.58493,-8.521912,-134.85886,0.00016869314,548.55,6.7995324,119.89945,119.89951,119.899414,119.899414,0,1,-10.228773,0,0,0.31907052,0.31907052,0,1,0,0,0,0,1,0,62,0
1,246421,7999.995,799.9995,772.40686,-0.00012303717,-0.008184569,3.6422578e-05,2.498939e-08,0.00011465755,-1.8638871e-06,3.7221835e-05,2.4275778e-05,0.00032868606,-0.91714555,0.0044496204,0.015031692,0.38120157,0.37688655,0.38289684,0.38053688,2.7464919e-06,-7.2287103e-06,1.3471433e-06,-9.4781935e-06,4.8091533e-06,-0.0001204903,-1.9537242e-06,-0.00011249248,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002468414,-0.00024387875,-0.00017800643,-0.00017425908,0.00024685668,0.00024398585,0.00017801153,0.00017451667,0.00021923333,-0.00012859702,5.532056e-05,-0.0001360625,1562,5,760,1,10,176.58493,-8.521912,-134.85886,0.00011467269,549.7832,6.7995324,119.89696,119.89702,119.89693,119.89693,0,1,-10.228773,0,0,0.3357789,0.3357789,0,1,0,0,0,0,1,0,62,0
1,246437,7999.995,799.9995,774.13983,-9.218569e-05,-0.006132294,2.7289641e-05,1.606304e-08,7.3298834e-05,-1.1915539e-06,3.1298376e-05,2.2671926e-05,0.00031685643,-0.91714555,0.0044496204,0.015031692,0.38118982,0.3768591,0.38287857,0.38050464,3.3911024e-06,-5.9730546e-06,2.2599397e-06,-7.924876e-06,1.1070034e-05,-0.00010540841,4.616457e-06,-9.814207e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023540473,-0.00023281664,-0.0001720146,-0.00016874466,0.00023542915,0.00023289325,0.00017202944,0.00016893065,0.00021828711,-0.00013080984,5.3837895e-05,-0.00013867766,1562,5,760,1,10,176.58493,-8.521912,-134.85886,7.330852e-05,551.04645,6.7995324,119.89446,119.89452,119.894424,119.894424,0,1,-10.228773,0,0,0.35249552,0.35249552,0,1,0,0,0,0,1,0,62,0
1,246453,7999.995,799.9995,775.8704,-6.9096975e-05,-0.004596407,2.0454712e-05,9.632231e-09,4.3953536e-05,-7.145135e-07,2.6534282e-05,2.1779731e-05,0.00031246257,-0.91714555,0.0044496204,0.015031692,0.38118327,0.37684596,0.38286838,0.3804891,3.7497255e-06,-5.298198e-06,2.8334186e-06,-7.0267556e-06,1.6649323e-05,-9.486181e-05,1.0344118e-05,-8.803279e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023047153,-0.0002281065,-0.00017030023,-0.00016732777,0.00023050203,0.000228168,0.00017032381,0.00016747524,0.00021775812,-0.00013186783,5.301088e-05,-0.0001399368,1562,5,760,1,10,176.58493,-8.521912,-134.85886,4.395934e-05,552.2496,6.7995324,119.89197,119.89203,119.89192,119.89192,0,1,-10.228773,0,0,0.36919278,0.36919278,0,1,0,0,0,0,1,0,62,0
1,246468,7999.995,799.9995,777.6019,-5.178093e-05,-0.0034445247,1.532866e-05,5.2550035e-09,2.391405e-05,-3.8875834e-07,2.29625e-05,2.1452204e-05,0.0003118862,-0.91714555,0.0044496204,0.015031692,0.38117984,0.3768382,0.38286376,0.3804802,4.1170533e-06,-4.731504e-06,3.3762192e-06,-6.2911895e-06,2.175695e-05,-8.770069e-05,1.5470436e-05,-8.10962e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002292312,-0.00022700157,-0.00017047902,-0.00016769668,0.00022926816,0.00022705087,0.00017051245,0.00016781465,0.00021748245,-0.00013249367,5.2638352e-05,-0.00014065951,1562,5,760,1,10,176.58493,-8.521912,-134.85886,2.3917208e-05,553.48236,6.7995324,119.88947,119.889534,119.889435,119.889435,0,1,-10.228773,0,0,0.38589978,0.38589978,0,1,0,0,0,0,1,0,62,0
1,246484,7999.995,799.9995,779.33484,-3.8794784e-05,-0.0025806718,1.1484382e-05,2.362512e-09,1.07511e-05,-1.7477505e-07,2.0247302e-05,2.1384054e-05,0.00031237857,-0.91714555,0.0044496204,0.015031692,0.38117918,0.37683663,0.38285992,0.38047644,4.4282874e-06,-4.3545356e-06,3.8236035e-06,-5.7811462e-06,2.6147718e-05,-8.280224e-05,1.982168e-05,-7.629823e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022923005,-0.00022708344,-0.00017087048,-0.00016821286,0.00022927282,0.00022712517,0.00017091325,0.00016831218,0.0002174303,-0.00013262033,5.2325428e-05,-0.00014096498,1562,5,760,1,10,176.58493,-8.521912,-134.85886,1.0752518e-05,554.7455,6.7995324,119.88698,119.88704,119.88693,119.88693,0,1,-10.228773,0,0,0.40261912,0.40261912,0,1,0,0,0,0,1,0,62,0
1,246500,7999.995,799.9995,781.0654,-2.9077799e-05,-0.0019342874,8.6078735e-06,4.700915e-10,2.1392595e-06,-3.4776836e-08,1.8077495e-05,2.1460175e-05,0.00031374214,-0.91714555,0.0044496204,0.015031692,0.38117838,0.37683553,0.38285717,0.38047332,4.570899e-06,-4.2101956e-06,4.0689133e-06,-5.5383807e-06,2.9690245e-05,-7.955625e-05,2.3303219e-05,-7.307924e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023011875,-0.0002280134,-0.00017163955,-0.00016905348,0.00023016415,0.00022805227,0.00017168777,0.00016914419,0.00021736324,-0.00013270974,5.210191e-05,-0.0001412183,1562,5,760,1,10,176.58493,-8.521912,-134.85886,2.1395422e-06,555.94867,6.7995324,119.88448,119.884544,119.88443,119.88443,0,1,-10.228773,0,0,0.41931722,0.41931722,0,1,0,0,0,0,1,0,62,0
1,246515,7999.995,799.9995,782.7978,-2.1788452e-05,-0.0014493918,6.4500146e-06,-7.6578033e-10,-3.484842e-06,5.6651274e-08,1.651197e-05,2.1557795e-05,0.00031433412,-0.91714555,0.0044496204,0.015031692,0.3811778,0.3768344,0.38285726,0.38047075,4.723916e-06,-4.0849595e-06,4.3000505e-06,-5.334888e-06,3.2504762e-05,-7.7271754e-05,2.6056798e-05,-7.0793976e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023075548,-0.00022867793,-0.00017195712,-0.00016942194,0.00023080384,0.00022871442,0.00017201087,0.00016950592,0.00021731853,-0.00013279915,5.210936e-05,-0.00014142692,1562,5,760,1,10,176.58493,-8.521912,-134.85886,3.4853022e-06,557.182,6.7995324,119.88199,119.88205,119.88194,119.88194,0,1,-10.228773,0,0,0.4360295,0.4360295,0,1,0,0,0,0,1,0,62,0
1,246546,7999.995,799.9995,784.5275,-1.6334905e-05,-0.001086616,4.8356064e-06,-1.5585897e-09,-7.092705e-06,1.1530243e-07,1.5444326e-05,2.1598478e-05,0.00031436863,-0.91714555,0.0044496204,0.015031692,0.38117707,0.3768336,0.38285717,0.3804702,4.8409083e-06,-3.9926113e-06,4.4703106e-06,-5.1867287e-06,3.4369827e-05,-7.565255e-05,2.7888213e-05,-6.917998e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023091142,-0.00022885369,-0.00017195374,-0.00016945464,0.00023096215,0.00022888852,0.00017201185,0.000169534,0.00021725893,-0.0001328662,5.210191e-05,-0.00014147162,1562,5,760,1,10,176.58493,-8.521912,-134.85886,7.093641e-06,558.41394,6.7995324,119.87949,119.879555,119.87944,119.87944,0,1,-10.228773,0,0,0.45271584,0.45271584,0,1,0,0,0,0,1,0,62,0
1,246562,7999.995,799.9995,786.25854,-1.2242717e-05,-0.0008143991,3.6242e-06,-2.0684041e-09,-9.412694e-06,1.530173e-07,1.4737117e-05,2.1632819e-05,0.0003148638,-0.91714555,0.0044496204,0.015031692,0.3811765,0.37683293,0.38285735,0.38047028,4.897208e-06,-3.9434776e-06,4.5631377e-06,-5.101845e-06,3.561569e-05,-7.45726e-05,2.9111914e-05,-6.8103036e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023121448,-0.0002291671,-0.0001721682,-0.00016969001,0.00023126634,0.00022920103,0.00017222867,0.00016976669,0.00021721423,-0.00013291836,5.211681e-05,-0.00014146417,1562,5,760,1,10,176.58493,-8.521912,-134.85886,9.413937e-06,559.64636,6.7995324,119.877,119.87706,119.87695,119.87695,0,1,-10.228773,0,0,0.46941704,0.46941704,0,1,0,0,0,0,1,0,62,0
